,can_smiles,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,RingCount,NumRotatableBonds,fr_aryl_methyl,fr_NH1,fr_NH2,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,MolWt,MaxPartialCharge,MinPartialCharge,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,TPSA,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,NPR1,NPR2,PMI3,PBF,Nper,OB,C,H,O,N,N_NO2,O_NO2,c_3NO2,c_2NO2,c_NO2,NO2_content,benzene_ono2,benzene_1no2,benzene_2no2,benzene_3no2,benzene_4no2,six_N1_0no2,six_N1_1no2,six_N1_2no2,six_N1_3no2,six_N2_0no2,six_N2_1no2,six_N2_2no2,six_N2_3no2,six_N3_0no2,six_N3_1no2,six_N3_2no2,six_N3_3no2,six_N4_0no2,six_N4_1no2,five_N1_0no2,five_N1_1no2,five_N1_2no2,five_N1_3no2,five_N1_4no2,five_N2_0no2,five_N2_1no2,five_N2_2no2,five_N2_3no2,five_N2_4no2,five_N3_0no2,five_N3_1no2,five_N3_2no2,five_N3_3no2,five_N3_4no2,five_N4_0no2,five_N4_1no2,five_N4_2no2,five_N4_3no2,five_N4_4no2,ring_content,con_rings,axis_symmetry,count_3n,T,bde_gnn
223,O=[N+]([O-])c1nc2n(c1[N+](=O)[O-])CCn1c([N+](=O)[O-])cnc1-2,0,13,0,1,1,0,2,2,10,0,13,3,3,0,0,0,0,3,0,0,295.17100000000005,0.4628039244243527,-0.357857503,10.989545382968002,0.0100462962962961,-0.967117032,165.06,0,0,2,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,3,0,0,0,0,0,0,0,0,-0.010230537,0,0,0.983472222222222,0,0,0,0,-2.108831255,0,0,0,0,0,0,0,0,0,0,0,7.386963340891912,0,-2.523097758,2.2360884353741497,0,0,32.68448444192492,0,0,0,0,0,0,0.1929060338203509,0.8210796938756549,3597.163767379436,0.2721441962645141,0.332010936033689,-0.677573339,8,5,6,7,0,0,0,0,3,0.4615384615384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2307692307692307,3,0,0,207,254.08214
224,O=[N+]([O-])c1n[nH]c([N+](=O)[O-])c1-c1nnn[nH]1,2,12,0,0,0,0,2,2,8,2,12,2,3,0,2,0,0,2,0,0,226.112,0.4309060918660458,-0.357787635,10.582107898715044,0.2017129629629628,-0.873657407,169.42,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95587963,0,0,0,0,0,0,0,4.126111111111111,0,0,0,12.913512849584276,0,-1.723009259,0,0,0,21.152965797430085,0,0,0,0,0,0,0.4765061175190507,0.5615471717116592,1607.672507391242,0.2964182450153479,0.4953297480894423,-0.353806963,4,2,4,8,0,0,0,0,2,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.2777777777777778,0,0,0,207,249.9414
225,NNc1nc(NN)c([N+](=O)[O-])c(NN)n1,9,11,0,0,0,0,1,1,10,6,11,1,4,0,3,3,0,1,0,0,215.177,0.3555323469264889,-0.302449123,10.642785808767952,0.068055555555555,-0.731464475,183.07,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.965462963,0,0,0,15.148547808012092,0,0,6.19151171579743,0,0,0,0,7.237962962962962,0,-0.731464475,0,0,0,10.642785808767952,0,0,0,0,0,0,0.3779700115957259,0.6899770736332418,1566.542229454686,0.4479513693179357,0.5855644422963417,-0.78075259,4,9,2,9,0,0,0,0,1,0.1666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,207,342.09753
226,O=[N+]([O-])OCn1nc([N+](=O)[O-])c2c1c([N+](=O)[O-])nn2CO[N+](=O)[O-],0,18,0,0,0,0,2,2,14,0,18,2,8,0,0,0,0,2,0,0,348.1440000000001,0.4180597977490691,-0.357685625,11.005222033257748,0.462361111111111,-1.244592143,226.66,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,4,2,0,0,0,0,0,0,0,-2.000066295,0,0,0,0,0,0,0,-1.963896447,-1.193522298,0,0,0,0,0,0,0,0,0,0,6.698131141345427,0,-4.602162367,0.924722222222222,0,0,42.42949868453656,7.944463340891913,0,0,0,0,0,0.4438775332508125,0.8994184731537251,3242.062353713237,0.9917867918741364,0.3217059607518728,-0.183831978,6,4,10,8,0,2,0,0,2,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,206,116.507355
227,O=[N+]([O-])c1cn([N+](=O)[O-])nc1-c1nn([N+](=O)[O-])cc1[N+](=O)[O-],0,16,0,0,0,0,2,2,12,0,16,2,5,0,0,0,0,4,0,0,314.13000000000005,0.3513193967555267,-0.338834529,10.844154856387,0.0532020030234314,-1.132114198,208.2,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.7861885865457292,0,0,0,0,-3.606670446,0,0,0,0,0,0,0,0,0,0,0,6.379950869236584,0,-4.436373142,-0.106404006,0,0,42.82498740236836,0,0,0,0,0,0,0.3445774306906075,0.7433097324713642,3591.168652276084,0.5297898474459386,0.3565402858689077,-0.254671633,6,2,8,8,2,0,0,0,2,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,137.54138
228,N/C(=N\[N+](=O)[O-])NNC(=O)NN/C(N)=N/[N+](=O)[O-],8,15,0,0,0,0,0,0,5,6,15,0,2,0,4,2,0,2,0,0,264.16200000000003,0.3516760066778242,-0.363274533,10.91547052154195,0.6925180041152259,-1.09534032,228.23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,4,0,0,0,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.400780528,0,0,0,0,9.882714516323825,0,0,7.28203939909297,0,0,0,5.177652066948604,0,0,-2.19068064,0,0,0,30.5822628534885,0,0,0,0,0,0,0.150918424045513,0.9371294836087892,3953.502327677183,0.6730348965499228,0.529977816642818,-0.302844467,3,8,5,10,2,0,0,0,0,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,173.94763
229,O=C(Nn1cnnc1N[N+](=O)[O-])c1nnc(N[N+](=O)[O-])[nH]1,4,16,0,0,0,0,2,2,10,4,16,2,6,0,4,0,0,2,0,0,299.16700000000003,0.3074977028599536,-0.298631785,11.732646447467877,0.363383225203661,-0.902554196,211.72,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,3,1,0,0,0,4,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.9824246504157216,0,0,0,-0.884170446,-1.102634742,0,0,0,0,0,0,5.479931405375128,2.221478410808768,0,0,0,13.33642812829907,0,-1.804248682,0.8137465356512978,0,0,32.178178927103446,0,0,0,0,0,0,0.2102833149399793,0.9425765814585854,4150.967977308112,0.7453210837153474,0.514762657646064,-0.401113759,5,5,5,11,2,0,0,0,0,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.3846153846153846,0,0,0,205.3,171.95514
230,O=[N+]([O-])OCCNc1nc(NCCO[N+](=O)[O-])c([N+](=O)[O-])nc1[N+](=O)[O-],2,18,0,0,0,0,1,1,14,2,18,1,12,0,2,0,0,2,0,0,378.2140000000001,0.4107588438502196,-0.360942986,10.969732650406351,0.2934665676034718,-1.083421169,240.86,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,4,2,0,0,0,0,0,0,0,-1.554674324,0,0,0,0,0,0,0,-3.036783037,0,0,0,0,0,0,4.636694696397077,0,0,0,0,6.89394211388259,0,-4.257477241,0,0,0,41.997056086177935,7.990852286619228,0,0,0,0,0,0.3943769568221277,0.6664715248290336,5397.574468510359,0.6603875641670419,0.2961286467449645,-0.465345016,8,10,10,8,0,2,0,0,2,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,205.1,179.691
231,O=[N+]([O-])c1nn(Cn2nc([N+](=O)[O-])c([N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],0,22,0,0,0,0,2,2,16,0,22,2,8,0,0,0,0,6,0,0,418.1510000000002,0.4983222313898717,-0.357619459,11.118261684303352,0.0935336356764926,-1.681658688,294.48,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,0,0,6,0,0,0,0,0,0,0,0,-1.406759259,0,0,0,0,0,0,0,-9.812738305,0,0,0,0,0,0,0,0,0,0,0,5.975287226001512,0,-8.883939279,-0.187067271,0,0,65.9076084446124,0,0,0,0,0,0,0.3554200945294617,0.7875066258248022,5608.160073924684,0.8566979561434568,0.3348072825366911,-0.114791068,7,2,12,10,0,0,0,0,6,0.7741935483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,230.04971
232,O=[N+]([O-])c1cnn(-c2nn(/N=N/n3nc(-n4ncc([N+](=O)[O-])n4)c([N+](=O)[O-])n3)nc2[N+](=O)[O-])n1,0,26,0,0,0,0,4,4,22,0,26,4,8,0,0,0,0,4,0,0,478.22200000000026,0.4428298994911299,-0.357701523,11.198312736784684,0.2584613389790156,-1.018907954,320.1199999999999,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,8,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1.4012764403567348,0,0,0,0,-4.775353127,0,0,0,0,0,0,0,0,0,0,6.63559019904258,27.524219602162493,0,-3.850488279,1.407162326209945,0,0,43.82879641915852,0,0,0,0,0,0,0.1039314198570102,0.9058620890890594,16630.05385310514,0.3031311650287716,0.5269519177285861,-0.301115382,8,2,8,18,0,0,0,0,4,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,205,257.29095
233,Nc1nc(N)[n+]([O-])c(N)c1[N+](=O)[O-],6,9,0,0,0,0,1,1,7,3,9,1,1,0,0,3,0,1,0,0,186.131,0.386680410811655,-0.753837902,10.890185185185183,0.0610185185185185,-0.897314815,161.03,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.410277778,0,0,0,15.268291761148904,0,0,0,0,0,0,0,3.239537037037037,0,-0.897314815,-0.061018519,0,0,10.318631897203325,0,0,0,0,0,0,0.3557822273558633,0.6992283704148529,1092.5933846016796,0.132625561662172,0.4512950556328606,-0.687687704,4,6,3,6,0,0,0,0,1,0.2105263157894736,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,328.49826
234,O=[N+]([O-])/N=c1\[nH]nc(-c2n[nH]cc2[N+](=O)[O-])[nH]1,3,12,0,0,0,0,2,2,6,3,12,2,3,0,3,0,0,2,0,0,240.139,0.3174718956017785,-0.300628428,10.60277903754094,0.0291203703703699,-0.937745103,171.79,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.0715980095742,0,0,0,0,-0.407406463,0,0,0,0,0,0,0,6.879536800831444,0,0,2.9052796674225245,7.197306311413454,0,-1.598785982,0,0,0,20.68350529100529,0,0,0,0,0,0,0.1852162234229971,0.8402415590878505,2520.1821419299563,0.3274312782000523,0.4663965453341606,-0.533024623,5,4,4,8,1,0,0,0,1,0.3809523809523809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.238095238095238,0,0,0,205,210.05438
235,O=[N+]([O-])/N=c1/[nH]nc(-c2n[nH]cc2[N+](=O)[O-])[nH]1,3,12,0,0,0,0,2,2,6,3,12,2,3,0,3,0,0,2,0,0,240.139,0.3174718956017785,-0.300628428,10.60277903754094,0.0291203703703699,-0.937745103,171.79,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.0715980095742,0,0,0,0,-0.407406463,0,0,0,0,0,0,0,6.879536800831444,0,0,2.9052796674225245,7.197306311413454,0,-1.598785982,0,0,0,20.68350529100529,0,0,0,0,0,0,0.2866956895230312,0.7986494091211688,2110.214303482372,0.4411907740892224,0.4663965453341606,-0.533024623,5,4,4,8,1,0,0,0,1,0.3809523809523809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.238095238095238,0,0,0,205,205.4134
236,O=[N+]([O-])OCCNc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1,14,0,0,0,1,0,1,10,1,14,1,8,0,1,0,0,3,3,1,317.1700000000001,0.305829792644608,-0.371884398,10.89319783005795,0.3606438964474674,-1.110772725,193.82,0,0,2,0,0,2,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,4,1,0,0,0,0,0,0,0,-0.89011204,0,0,1.0906582262534643,0,0,0,0,-3.234217031,0,0,0,0,0,0,2.230678382464097,0,0,0,0,0,0,-4.21492773,0,0,0,42.3732969492128,3.937992961073318,0,0,0,0,0,0.4244539491203487,0.8648234271794941,3569.3097123647917,1.0114504505162245,0.2207018318252042,-0.529684396,8,7,9,5,0,1,0,0,3,0.5517241379310345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,204.7,186.51659
237,O=[N+]([O-])C(CNc1nonc1Nc1nnc(Nc2nonc2NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])nn1)([N+](=O)[O-])[N+](=O)[O-],4,32,0,0,0,0,3,3,26,4,32,3,16,0,4,0,0,6,0,0,604.2860000000003,0.7167861340352655,-0.343429321,11.033283475185067,0.4849126916818245,-3.884539717,436.3599999999999,0,0,2,0,0,0,0,0,0,0,6,0,2,0,0,0,0,4,0,0,0,0,8,0,6,0,0,0,6,0,2,0,0,0,0,0,0,-3.005304806,0,0,0,0,0,0,0,-3.130726508,0,-7.769079435,0,0,0,0,8.488815084176284,0,0,0,0,27.224727679393983,0,-10.42872639,0,0,0,66.19970085111042,0,8.720892673486434,0,0,0,0,0.1107089579690655,0.9503264079136112,24516.036448262537,0.8717086861062622,0.417021079422657,-0.264775289,10,8,14,18,0,0,2,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,204,253.40082
238,Nc1nnnn1Cc1n[nH]c(N[N+](=O)[O-])n1,4,12,0,0,0,0,2,2,9,3,12,2,4,0,2,1,0,1,0,0,226.16000000000005,0.2807209808743114,-0.366628899,10.098188828000335,0.077179705215419,-0.754290123,166.36,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.1197694633408918,0,0,0,0,0,0,0,0.2949827307466213,0,0,0,5.413165706097253,0,0,1.8202402210884352,2.332359221466364,0,0,0,17.828274754346182,0,-0.754290123,1.2491203703703704,0,0,10.098188828000335,0,0,0,0,0,0,0.2314094388817133,0.8640368763802255,2033.793170764288,0.6709030620590375,0.6190307746727979,-0.636717368,4,6,2,10,1,0,0,0,0,0.1818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.4545454545454545,0,0,0,204,166.08585
239,O=C(N/N=C/c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])N/N=C/c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],2,23,0,0,0,2,0,2,15,2,23,2,10,0,2,0,0,6,6,2,536.2860000000003,0.3550467528638445,-0.258302309,11.821691022087848,0.419371726958307,-1.363948518,324.68999999999994,0,0,0,0,2,4,0,0,0,1,8,0,0,0,0,0,0,2,0,0,0,2,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.8517837224021318,1.6774869078332284,0,0,0,-1.363948518,-7.94094563,0,0,0,0,0,0,3.310806258402759,0,0,0,6.438588008512251,0,0,-6.897435181,0,0,0,78.3726777271344,0,0,0,0,0,0,0.1467650071691251,0.872006949134709,16499.733718563737,0.3579412038001496,0.2610547357193733,-0.626531366,15,8,13,10,0,0,0,0,6,0.5217391304347826,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,293.25717
240,O=C(OCC(F)([N+](=O)[O-])[N+](=O)[O-])c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],0,17,0,0,0,1,0,1,12,0,18,1,8,0,0,0,0,5,3,1,393.15200000000016,0.6483025885317649,-0.441825498,13.568946936033877,0.1461240236835472,-4.527781203,242,0,0,1,0,0,2,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,1,0,1,0,0,0,0,0,-2.183403329,0,0,0.2922480473670945,0,0,0,-2.116645408,-5.689679745,0,-4.527781203,0,0,0,0,0,0,0,0,0,0,0,-8.278130924,0,0,0,65.2256801536807,3.921839096749811,0,13.568946936033877,0,0,0,0.2689716710482072,0.8618419660166563,5355.725905109392,0.6671887256914474,0.1780481849259319,-0.325573824,9,4,12,5,0,0,0,1,3,0.6129032258064516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,202.6,127.070984
241,O=[N+]([O-])OCC1([N+](=O)[O-])COCN([N+](=O)[O-])C1,0,12,0,1,1,0,0,0,8,0,12,1,5,0,0,0,0,2,0,0,252.13899999999995,0.2942676704171909,-0.347723569,10.830694444444443,0.4156207482993197,-2.015486111,151.12,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,2,0,0,0,0,0,0,0,-2.433120748,0,0,0,0,0,0,0,0,0,-2.015486111,0,0,0,0,0,0,0,0,0,0,0.4539739229024941,-2.938407029,0,0,0,31.282363236961448,8.618313492063493,0,0,0,0,0,0.4008800916648349,0.84133666941844,2051.9520969224604,1.026605685881072,0.2220997148398303,-0.380742368,5,8,8,4,1,1,0,0,1,0.48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,202.4,130.19397
242,O=[N+]([O-])Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],0,14,0,0,0,0,1,1,10,0,14,1,5,0,0,0,0,4,0,0,262.094,0.4984214805210507,-0.357618532,10.559537037037035,0.0175925925925923,-1.493657407,190.38,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,4,0,0,0,0,0,0,0,0,-1.300601852,0,0,0,0,0,0,0,-4.329814815,0,0,0,0,0,0,0,0,0,0,0,2.8849074074074075,0,-5.142483938,-0.017592593,0,0,41.70279289493576,0,0,0,0,0,0,0.3879951303692296,0.7155747960574251,2077.2694075295617,0.5115829756530152,0.3204957000160248,-0.0610468,4,2,8,6,0,0,0,0,4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,202,199.58167
243,Nc1c([N+](=O)[O-])c([N+](=O)[O-])nn2nnnc12,2,12,0,0,0,0,2,2,10,1,12,2,2,0,0,1,0,2,0,0,226.112,0.4702460165447917,-0.389580398,10.615857898715042,0.2108333333333329,-1.03212963,168.26999999999998,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,4,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.438611111,-0.210833333,0,0,5.353518518518518,0,0,0,0,0,0,0,13.024346182917611,0,-2.036944444,0.6532407407407406,0,0,21.160975056689345,0,0,0,0,0,0,0.3763867104970866,0.6692836220456216,1577.372458823941,0.1803494578124018,0.4953297480894423,-0.353806963,4,2,4,8,0,0,0,0,2,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2777777777777778,2,0,0,202,233.75763
244,O=[N+]([O-])c1n[nH]c2c([N+](=O)[O-])n[nH]c12,2,10,0,0,0,0,2,2,6,2,10,2,2,0,2,0,0,2,0,0,198.098,0.4173541326429804,-0.35768585,10.36055933484505,0.0817592592592588,-0.763155707,143.64,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.026666667,-0.163518519,0,0,0,0,0,0,4.344722222222222,0,0,0,6.596203703703704,0,-1.526311413,0,0,0,20.7211186696901,0,0,0,0,0,0,0.1973484379116455,0.8431316375091192,1374.3376564388514,0.2539918839306324,0.4240325495461841,-0.403840523,4,2,4,6,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,336,302.5267
245,Nc1nc(Cn2nc([N+](=O)[O-])c([N+](=O)[O-])c2[N+](=O)[O-])no1,2,15,0,0,0,0,2,2,12,1,15,2,5,0,0,1,0,3,0,0,300.14700000000005,0.4981460877971428,-0.357621116,10.907119472789116,0.1917630385487527,-1.331975151,212.18,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,3,0,3,1,0,0,3,0,1,0,0,0,0,0,0,-0.563796296,0,0,0,0,0,0,0,-4.299620706,0,0,0,5.141391408415218,0,0,0,0,0,0,0,10.046267951625094,0,-3.626838782,0.4172222222222221,0,0,32.40587650646678,0,4.406954522549761,0,0,0,0,0.376029126389851,0.7837518129365165,2959.781753948996,0.9246065187731836,0.3731504895934326,-0.37315049,6,4,7,8,0,0,0,0,3,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,201.5,217.83775
246,O=[N+]([O-])OCC1([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,0,15,0,1,1,0,0,0,9,0,15,1,6,0,0,0,0,3,0,0,296.15200000000004,0.2942673354090755,-0.306124309,11.029583333333331,0.220640589569161,-2.355694444,188.27,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,4,1,0,0,0,0,0,0,0,-3.632842971,0,0,0,0,0,0,0,0,0,-2.355694444,0,0,0,0,0,0,0,0,0,0,0.441281179138322,-4.476532029,0,0,0,42.44482071995465,3.8841468253968254,0,0,0,0,0,0.3828033021059015,0.7615749962019331,2923.64357824331,0.6268837206608612,0.2836381317701721,-0.270131554,5,8,9,6,2,1,0,0,1,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,201.3,136.27742
247,Nc1c([N+](=O)[O-])c([N+](=O)[O-])nn1Cc1no/c(=N/[N+](=O)[O-])[nH]1,3,16,0,0,0,0,2,2,11,2,16,2,5,0,1,1,0,3,0,0,315.16200000000003,0.4696745557396188,-0.376371124,10.774068886443978,0.0975963718820858,-1.064479867,227.44,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,1,2,0,3,1,0,0,3,0,1,0,0,0,0,0,0,-0.391619426,0,0,0,0,0,0,0,-2.689485439,0,0,0,5.428648746535651,0,0,0,2.265176681783825,0,0,2.7834994646006552,6.730175894431847,0,-3.152052488,0.7227777777777777,0,0,31.61341567343191,0,4.455929862685816,0,0,0,0,0.321875279757478,0.8619606580692594,3727.000472003199,0.9409616649161208,0.3997943914558228,-0.380756563,6,5,7,9,1,0,0,0,2,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1851851851851851,0,0,0,201,217.92166
248,N/C(=N\[N+](=O)[O-])NNc1nnc(NN/C(N)=N/[N+](=O)[O-])nn1,8,18,0,0,0,0,1,1,10,6,18,1,6,0,4,2,0,2,0,0,316.20200000000006,0.2843761484090281,-0.363275138,9.996654856610318,0.1953902641303428,-1.016918144,262.72,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,4,0,0,0,2,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.108826971,-0.390780528,0,0,0,10.2139868880241,0,0,8.65423921453593,0,0,0,5.449308135193084,13.895956790123456,0,-2.033836288,0,0,0,19.99330971322064,0,0,0,0,0,0,0.0465152603709913,0.9594564508149608,8722.764355773497,0.1336711449050203,0.6198569269011583,-0.404804524,4,8,4,14,2,0,0,0,0,0.2666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,201,155.02168
