can_smiles,bde_gnn,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,RingCount,NumRotatableBonds,fr_aryl_methyl,fr_NH1,fr_NH2,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,MaxPartialCharge,MinPartialCharge,MinEStateIndex,TPSA,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,NPR1,NPR2,PMI3,PBF,Nper,OB,C,H,O,N,N_NO2,O_NO2,c_3NO2,c_2NO2,NO2_content,benzene,ring_content,Td
O=[N+]([O-])c1cc([N+](=O)[O-])c(F)c([N+](=O)[O-])c1,239.22452,0,9,0,0,0,1,1,6,0,10,1,3,0,0,0,3,3,1,0.3183933055040626,-0.258302288,-1.707777778,129.42000000000002,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0.6435185185185182,0,0,0,0,-5.234074074,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.620925926,0,0,0,30.8832955404384,0,0,13.111557067271352,0,0,0,0.4720273620368084,0.527972637970927,1950.117679015435,3.2139976385439567e-06,0.1817434388454964,-0.48464917,6,2,6,3,0,0,0,0,0.75,1,0.375,350.6
O=[N+]([O-])c1cc([N+](=O)[O-])c(N2c3nonc3-c3no[n+]([O-])c3-c3nonc32)c([N+](=O)[O-])c1,272.91885,0,20,0,1,1,1,4,16,0,20,5,4,0,0,0,3,3,1,0.306864999453939,-0.358947131,-1.088196177,263.4699999999999,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,1,3,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1.0041632023179643,0,0,0,0,-6.225960359,0,0,0,0,0,0,0,0,0,0,0,17.756935338924876,0.6937887377173091,-3.218059417,-0.098226429,0,0,34.68701915915841,0,13.76855032233279,0,0,0,0,0.3405352722085915,0.9256080263731004,5683.29315397201,1.0779556169895077,0.3137550200803211,-0.537865749,12,2,10,10,0,0,0,0,0.375,1,0.65625,317
O=[N+]([O-])c1cc([N+](=O)[O-])c(N2c3nonc3-c3nonc3-c3nonc32)c([N+](=O)[O-])c1,289.4662,0,19,0,1,1,1,4,16,0,19,5,4,0,0,0,3,3,1,0.3068649802897292,-0.258302295,-1.042092782,249.4199999999999,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1.0963699924414212,0,0,0,0,-4.781204754,0,0,0,0,0,0,0,0,0,0,0,21.83691521047762,0.7926776266061979,-3.094530313,0,0,0,34.654063338323795,0,14.008312227094695,0,0,0,0,0.357705627556249,0.9206825061685668,5172.697636595782,1.046914522940061,0.3254232245257536,-0.595059611,12,2,9,10,0,0,0,0,0.3870967741935484,1,0.6774193548387096,333
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,263.61545,2,27,0,0,0,2,3,19,2,27,3,12,0,2,0,8,6,2,0.3182785332399835,-0.32304158,-1.392125476,382.07,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,1,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1.0407012681615844,0,0,0,0,-15.67808934,0,0,0,0,0,0,3.6653343196272488,0,0,0,0,3.4588759763164525,0,-10.61317154,0,0,0,92.063174660271,0,0,0,0,0,0,0.5741510591901311,0.8332946891023644,8563.951899146445,1.2310718301556651,0.2478657790711147,-0.553674208,17,7,16,11,0,0,0,0,0.7272727272727273,2,0.4090909090909091,360
O=[N+]([O-])c1cc([N+](=O)[O-])c2[n-][n+]3nc4c([N+](=O)[O-])c(Cl)c([N+](=O)[O-])cc4n3c2c1,277.03256,0,16,0,0,0,2,4,10,0,17,4,4,0,0,0,4,4,2,0.3109129026511387,-0.258305549,-0.974447279,208.06,0,0,0,0,0,3,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2.491540112958763,0,0,0,0,-3.822370279,-1.158491119,0,0,0,0,0,0,0,0,0,0,7.684616402116402,0,-3.705189804,1.652886117409927,0,0,45.092430039764096,0,0,0,5.783259601471782,0,0,0.2549942396212112,0.7530064187087324,7696.293006368199,0.1063650171054939,0.2649902876327612,-0.662475719,12,3,8,8,0,0,0,0,0.5517241379310345,2,0.7586206896551724,334.1
O=[N+]([O-])c1cc([N+](=O)[O-])c2[n-][n+]3nc4c([N+](=O)[O-])cc([N+](=O)[O-])nc4n3c2c1,271.8054,0,17,0,0,0,1,4,11,0,17,4,4,0,0,0,4,2,2,0.3709711836507223,-0.357793767,-0.97226285,220.95,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2.209400982615268,0,0,0,0,-2.995534979,-1.357397959,0,0,0,0,0,0,0,0,0,0,11.292868480725623,0,-3.673310658,1.5698922902494328,0,0,44.643707587973466,0,0,0,0,0,0,0.290796401535587,0.7092035985412131,6609.537214674991,1.66139746693618e-05,0.3237410071942445,-0.637204522,11,3,8,9,0,0,0,0,0.5714285714285714,1,0.7857142857142857,366
O=[N+]([O-])c1cc([N+](=O)[O-])c2[nH]nnc2c1,265.88733,1,9,0,0,0,1,2,6,1,9,2,2,0,1,0,2,2,2,0.3029234208238506,-0.258304831,-0.726990741,127.85,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.9801851851851848,0,0,0,0,-0.798796296,0.1680555555555563,0,0,0,0,0,0,2.31026171579743,0,0,0,6.83312358276644,0,-1.448101852,0,0,0,21.0609693877551,0,0,0,0,0,0,0.371988254067096,0.630799938689879,1594.529661011136,0.0426838903810361,0.334734436044204,-0.726851918,6,3,4,5,0,0,0,0,0.5333333333333333,1,0.7333333333333333,291
O=[N+]([O-])c1cc([N+](=O)[O-])c2cc1Oc1cc(c([N+](=O)[O-])c(Br)c1[N+](=O)[O-])Oc1cc(c([N+](=O)[O-])cc1[N+](=O)[O-])Oc1cc(c([N+](=O)[O-])c(Br)c1[N+](=O)[O-])O2,252.15079,0,28,0,1,1,4,4,20,0,30,5,8,0,0,0,8,8,0,0.3324354216100612,-0.442517528,-1.340660927,382.04,0,0,0,0,0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,4,0,0,0,2,0,0,0,0,0,0,1.6899325180791622,0,0,0,0,-22.13613809,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.2957511,0,0,0,96.71484750139456,21.54733663509276,0,0,0,5.264925029925099,0,0.6734707326258412,0.9051483905996794,17730.848979929768,1.7847327274843456,0.1263885816944194,-0.559720862,24,6,20,8,0,0,0,0,0.5925925925925926,4,0.4444444444444444,388.35
O=[N+]([O-])c1cc([N+](=O)[O-])c2cc1Oc1cc(c([N+](=O)[O-])cc1[N+](=O)[O-])Oc1cc(c([N+](=O)[O-])cc1[N+](=O)[O-])Oc1cc(c([N+](=O)[O-])cc1[N+](=O)[O-])O2,260.18915,0,28,0,1,1,4,4,20,0,28,5,8,0,0,0,8,8,0,0.3182424525631674,-0.442565641,-1.298004055,382.04,0,0,0,0,0,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,2.136009977810121,0,0,0,0,-19.45634249,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.21338198,0,0,0,95.45712411518048,21.286132931389066,0,0,0,0,0,0.7296108061446731,0.7483232878114129,13569.349801204884,1.7964037829101434,0.1537692692115479,-0.702945231,24,8,20,8,0,0,0,0,0.6153846153846154,4,0.4615384615384615,375.5
O=[N+]([O-])c1cc([N+](=O)[O-])c2n[n+]3[n-]c4c([N+](=O)[O-])c(Cl)c([N+](=O)[O-])cc4n3c2c1,277.03256,0,16,0,0,0,2,4,10,0,17,4,4,0,0,0,4,4,2,0.3109129026511387,-0.258305549,-0.974447279,208.06,0,0,0,0,0,3,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2.491540112958763,0,0,0,0,-3.822370279,-1.158491119,0,0,0,0,0,0,0,0,0,0,7.684616402116402,0,-3.705189804,1.652886117409927,0,0,45.092430039764096,0,0,0,5.783259601471782,0,0,0.255077201808257,0.7529235522230032,7697.800920561377,0.1064722407437422,0.2649902876327612,-0.662475719,12,3,8,8,0,0,0,0,0.5517241379310345,2,0.7586206896551724,324.5
O=[N+]([O-])c1cc([N+](=O)[O-])n(/N=N/n2nc([N+](=O)[O-])cc2[N+](=O)[O-])n1,260.89566,0,18,0,0,0,0,2,14,0,18,2,6,0,0,0,4,0,0,0.4228245097623938,-0.357736744,-1.07046501,232.92,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.942403313177122,0,0,0,0,-3.784528744,0,0,0,0,0,0,0,0,0,0,6.148654572940288,6.266255039052658,0,-4.223822157,0.2130404383975814,0,0,42.552332101854105,0,0,0,0,0,0,0.254304398814005,0.7456956020288008,5555.8140490953565,5.287930364053584e-05,0.4091844369622145,-0.233819678,6,2,8,10,0,0,0,0,0.6666666666666666,0,0.4166666666666667,240
O=[N+]([O-])c1cc([N+](=O)[O-])n(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1,94.88836,0,17,0,0,0,0,1,12,0,17,1,6,0,0,0,5,0,0,0.8977215421744824,-0.357790535,-4.503310185,233.52,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0190972222222223,0,0,0,0,-3.066273148,0,-4.503310185,0,0,0,0,0,0,0,0,0,2.618148148148148,0,-9.107614796,-0.84212963,0,0,53.23270786092215,0,0,0,0,0,0,0.4741926229406436,0.7898197997176475,2316.8411835100837,0.5567361689351666,0.3191236473879078,0.0781527299725488,4,1,10,7,0,0,1,0,0.8571428571428571,0,0.238095238095238,143
O=[N+]([O-])c1cc([N+](=O)[O-])n(-c2nc[nH]n2)n1,280.6908,1,11,0,0,0,0,2,8,1,11,2,3,0,1,0,2,0,0,0.4204708289008785,-0.357789274,-0.837148526,145.67000000000002,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.905686885865457,0,0,0,0,-1.358703704,0,0,0,0,0,0,0,2.3184519085411943,0,0,0,10.552821239606953,0,-1.646315193,0.6752314814814813,0,0,21.02641369047619,0,0,0,0,0,0,0.319389864633493,0.703477701342629,1879.621453947779,0.2104870603190512,0.4353156482649561,-0.533039569,5,3,4,7,0,0,0,0,0.5,0,0.625,300
O=[N+]([O-])c1cc([N+](=O)[O-])n(-c2nonc2[N+](=O)[O-])n1,228.07121,0,14,0,0,0,0,2,11,0,14,2,4,0,0,0,3,0,0,0.486846881805388,-0.357790077,-1.024729781,186.16,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.5261961451247164,0,0,0,0,-3.444077853,0,0,0,0,0,0,0,0,0,0,0,9.202673847316705,0,-3.037378118,0.2983796296296295,0,0,31.7749964569161,0,4.0708801020408165,0,0,0,0,0.3740903002424648,0.8345268774991995,2219.2777369073847,0.6712991361847511,0.3614835580310211,-0.206562033,5,1,7,7,0,0,0,0,0.631578947368421,0,0.5263157894736842,225
O=[N+]([O-])c1cc([N+](=O)[O-])n(CN(Cn2nc([N+](=O)[O-])cc2[N+](=O)[O-])[N+](=O)[O-])n1,191.08,0,20,0,0,0,0,2,14,0,20,2,9,0,0,0,5,0,0,0.4198653832566594,-0.357801514,-1.144366969,254.58,0,0,2,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,5,2,0,0,5,0,0,0,0,0,0,0,0,-2.107211829,0,0,0.915333486725983,0,0,0,0,-3.842220189,0,0,0,0,0,0,0,0,0,0,0,6.487600781053162,0.1185034013605441,-5.447875481,0.620395565633661,0,0,54.46107046509554,0,0,0,0,0,0,0.319489921894634,0.8224785322358232,5780.682356900914,0.9034755749719924,0.3480889914370107,-0.358034391,8,6,10,10,1,0,0,0,0.7142857142857143,0,0.3571428571428571,250
O=[N+]([O-])c1cc(C(F)(F)F)ccc1-n1ccnn1,256.4588,0,6,0,0,0,1,2,5,0,9,2,2,0,0,0,1,1,0,0.4161630844865212,-0.258240826,-4.633277353,73.85,0,0,0,0,0,5,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,4.7714820719954645,0,0,0,0,-1.848249717,0,-4.633277353,0,0,0,0,0,0,0,0,0,6.940684169501134,0,-0.896574074,1.0260789871504157,0,0,10.772819349962209,0,0,37.34421721466365,0,0,0,0.2250350813415209,0.8445741479109516,2542.4837108877737,0.3606968081390001,0.2169205799526649,-1.146580208,9,5,2,4,0,0,0,0,0.2222222222222222,1,0.6111111111111112,237
O=[N+]([O-])c1cc(-c2cc([N+](=O)[O-])n[nH]2)[nH]n1,275.45197,2,10,0,0,0,0,2,6,2,10,2,3,0,2,0,2,0,0,0.3898896176486341,-0.35774212,-0.675812232,143.64,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.300077475434618,0,0,0,0,-0.223049887,0,0,0,0,0,0,0,4.740245653817082,0,0,0,6.80896447467876,0,-1.351624465,0,0,0,20.69602670697909,0,0,0,0,0,0,0.1176932542483645,0.8823067458347484,2706.408133189803,2.0154508531428204e-05,0.3747724595781132,-0.713852304,6,4,4,6,0,0,0,0,0.5,0,0.625,376
O=[N+]([O-])c1cc(-c2cc([N+](=O)[O-])nn2[N+](=O)[O-])n([N+](=O)[O-])n1,136.87114,0,16,0,0,0,0,2,12,0,16,2,5,0,0,0,4,0,0,0.394562697814273,-0.35774026,-1.189035336,208.2,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1.118133030990174,0,0,0,0,-3.36212774,0,0,0,0,0,0,0,0,0,0,0,6.05021164021164,0,-4.507472915,-0.224459562,0,0,42.79619110607206,0,0,0,0,0,0,0.3428258951697246,0.8176287688479051,3418.380150173423,0.695054025634768,0.3565402858689078,-0.254671633,6,2,8,8,2,0,0,0,0.7272727272727273,0,0.4545454545454545,152
O=[N+]([O-])c1cc(-c2nnc(-c3[nH]nc([N+](=O)[O-])c3[N+](=O)[O-])o2)[nH]n1,282.00092,2,16,0,0,0,0,3,11,2,16,3,5,0,2,0,3,0,0,0.4678819287350338,-0.412713401,-1.047949578,225.7,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,4,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1.001104812295288,0,0,0,0,-3.700078486,0,0,0,0,0,0,0,4.351072767069791,0,0,0,13.636580113475858,0,-2.837378232,0,0,0,32.298502951940904,0,5.118359788359788,0,0,0,0,0.0870084215679876,0.9211088569386368,6697.277775669772,0.1494105862915173,0.3737009443363546,-0.498267926,8,3,7,9,0,0,0,0,0.5,0,0.625,254
O=[N+]([O-])c1cc(-c2no[n+]([O-])c2[N+](=O)[O-])ccc1-c1no[n+]([O-])c1[N+](=O)[O-],121.69784,0,17,0,0,0,1,3,12,0,17,3,5,0,0,0,3,1,0,0.4956651631063259,-0.323146876,-1.19845679,235.36,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2.6947808012093724,0,0,0,0,-5.233002803,0,0,0,0,0,0,0,0,0,0,0,6.310137944066515,0,-3.245795489,-1.047926536,0,0,33.20993899150059,0,8.219190780025917,0,0,0,0,0.1836917460462575,0.9602095945592044,5707.301708070531,0.723565394697056,0.2571011063218013,-0.482720445,10,3,10,7,0,0,0,0,0.4444444444444444,1,0.5925925925925926,199
O=[N+]([O-])c1cc(-n2ccnn2)cc(C(F)(F)F)c1-n1nnnc1[N+](=O)[O-],249.12584,0,13,0,0,0,1,3,11,0,16,3,4,0,0,0,2,1,0,0.4844899156199522,-0.389716498,-5.114580026,160.59,0,0,0,0,0,4,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,5,0,2,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,3.574033901337293,0,0,0,0,-5.412501207,0,-5.114580026,0,0,0,0,0,0,0,0,0,15.864001822925884,0,-2.313868733,0.908825900730662,0,0,22.26099045755431,0,0,40.55544075963719,0,0,0,0.3730676533038,0.8101133005157701,4121.952762014099,0.6226788727413676,0.3394442274276324,-0.77587252,10,4,4,9,0,0,0,0,0.3076923076923077,1,0.6153846153846154,261
O=[N+]([O-])c1cc(-n2cncc2[N+](=O)[O-])cc([N+](=O)[O-])c1[N+](=O)[O-],251.06723,0,14,0,0,0,1,2,10,0,14,2,5,0,0,0,4,3,0,0.4221398128933079,-0.357846489,-1.313408919,190.38,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2.9637474804736703,0,0,0,0,-4.642071051,0,0,0,0,0,0,0,0,0,0,0,3.474053445452255,0,-4.496786502,0.7259183673469392,0,0,43.654235796170326,0,0,0,0,0,0,0.3485323022565723,0.7758308971576581,3587.383962980071,0.6242371595944869,0.2591272962842996,-0.592290963,9,4,8,6,0,0,0,0,0.6956521739130435,1,0.4782608695652174,158
O=[N+]([O-])c1cc(-n2cnnn2)cc([N+](=O)[O-])c1O,273.53598,1,11,0,0,0,1,2,9,1,11,2,3,0,0,0,2,2,0,0.3197134745477867,-0.497311507,-1.012199546,150.11,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2.969463340891912,0,0,0,0,-2.608866213,0,0,0,0,0,0,0,0,0,0,0,10.046215986394555,0,-1.86866969,0.9994444444444446,0,9.407347883597884,21.36086545729403,0,0,0,0,0,0,0.3721235361306579,0.6446136567177432,2543.742747601892,0.1550404893674771,0.3331403234633902,-0.698008297,7,4,5,6,0,0,0,0,0.4444444444444444,1,0.6111111111111112,175
O=[N+]([O-])c1cc(-n2cnnn2)nn1C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],92.368546,0,18,0,0,0,0,2,14,0,18,2,6,0,0,0,4,0,0,0.880529449610305,-0.357837138,-4.324738757,233.98,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1.3652470710506426,0,0,0,0,-1.947013889,0,-4.324738757,0,0,0,0,0,0,0,0,0,12.76812074829932,0,-7.074193594,0.1231254724111869,0,0,43.83639314058957,0,0,0,0,0,0,0.3675460380058823,0.8345452212448552,3101.545204243792,0.490589793069872,0.4240715105730114,-0.145395946,5,2,8,10,0,0,1,0,0.6086956521739131,0,0.4347826086956521,132
O=[N+]([O-])c1cc2c(n[n+]3[n-]c4c([N+](=O)[O-])c(Cl)c([N+](=O)[O-])cc4n23)c([N+](=O)[O-])c1Cl,276.4331,0,16,0,0,0,2,4,10,0,18,4,4,0,0,0,4,4,0,0.3109129026513426,-0.258259032,-0.991443164,208.06,0,0,0,0,0,2,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1.6767072940287224,0,0,0,0,-5.057919571,-1.423195389,0,0,0,0,0,0,0,0,0,0,7.647588813303099,0,-3.928996389,1.5622688334593096,0,0,45.41962471377696,0,0,0,11.57318586961023,0,0,0.2267233094470225,0.7868393285921171,8877.332849352593,0.2025476096594844,0.245021898832208,-0.595053183,12,2,8,8,0,0,0,0,0.5333333333333333,2,0.7333333333333333,302.5
O=[N+]([O-])c1ccc(-c2c([N+](=O)[O-])no[n+]2[O-])cc1-c1c([N+](=O)[O-])no[n+]1[O-],121.584564,0,17,0,0,0,1,3,12,0,17,3,5,0,0,0,3,1,0,0.4405075363215445,-0.358871732,-1.138825612,235.36,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2.474377362055933,0,0,0,0,-5.630831496,0,0,0,0,0,0,0,0,0,0,0,5.836946806500379,0,-3.146488646,-0.783840545,0,0,33.15880962878979,0,8.238036265432099,0,0,0,0,0.4080421071046742,0.7762485882546878,4462.2453930395695,0.8504517628456916,0.2571011063218013,-0.482720445,10,3,10,7,0,0,0,0,0.4444444444444444,1,0.5925925925925926,173
O=[N+]([O-])c1cccc(-c2c([N+](=O)[O-])no[n+]2[O-])c1,138.14813,0,10,0,0,0,1,2,7,0,10,2,3,0,0,0,2,1,1,0.4402307835910444,-0.358871707,-0.910648148,139.25,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4.816514550264549,0,0,0,0,-1.607087113,0,0,0,0,0,0,0,0,0,0,0,2.972668178382464,0,-1.593200113,-0.169452003,0,0,21.198331207482997,0,4.111293934240363,0,0,0,0,0.3419094957671389,0.7686612850954361,2247.943575346755,0.6240444944498443,0.2220970722846649,-0.761475676,8,4,6,4,0,0,0,0,0.4444444444444444,1,0.6111111111111112,175
O=[N+]([O-])c1cccc(-c2no[n+]([O-])c2[N+](=O)[O-])c1,138.23868,0,10,0,0,0,1,2,7,0,10,2,3,0,0,0,2,1,1,0.4953809889452599,-0.323146876,-0.974537037,139.25,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4.934908824640967,0,0,0,0,-1.508615835,0,0,0,0,0,0,0,0,0,0,0,3.2188643235071805,0,-1.6405428,-0.366898148,0,0,21.21604804421769,0,4.111293934240363,0,0,0,0,0.2723947930403947,0.8094951060713997,2359.611669279684,0.4804653770422,0.222097072284665,-0.761475676,8,4,6,4,0,0,0,0,0.4444444444444444,1,0.6111111111111112,162
O=[N+]([O-])c1ccn(C([N+](=O)[O-])[N+](=O)[O-])n1,129.7122,0,11,0,0,0,0,1,8,0,11,1,4,0,0,0,3,0,0,0.5698390925234667,-0.357742239,-2.348425926,147.24,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.6333333333333333,-2.348425926,0,0,0,-0.691018519,0,0,0,0,0,0,0,0,0,0,0,3.086851851851852,0,-3.332437642,0.3037037037037038,0,0,30.67399659863945,0,0,0,0,0,0,0.2555895194617005,0.9180632898730724,1631.6727202715329,0.7436161997482319,0.3224365145534023,-0.257949212,4,3,6,5,0,0,0,1,0.7333333333333333,0,0.3333333333333333,135.8
O=[N+]([O-])c1ccn(CC(F)([N+](=O)[O-])[N+](=O)[O-])n1,101.154854,0,11,0,0,0,0,1,8,0,12,1,5,0,0,0,3,0,0,0.6354316344850747,-0.35774229,-3.972332766,147.24,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,3,0,0,1,0,0,0,0,0,-1.360277778,0,0,1.666443216175359,0,0,0,0,-0.695327853,0,-3.972332766,0,0,0,0,0,0,0,0,0,3.1282638888888887,0,-4.393097128,0.4203703703703705,0,0,30.65913879440665,0,0,13.304347127739986,0,0,0,0.2230037026445935,0.9349546452900088,2115.334120430811,0.7015219282277632,0.2809958492898833,-0.385365736,5,4,6,5,0,0,0,1,0.6470588235294118,0,0.2941176470588235,173
O=[N+]([O-])c1cn(/N=N/n2cc([N+](=O)[O-])c([N+](=O)[O-])n2)nc1[N+](=O)[O-],266.11176,0,18,0,0,0,0,2,14,0,18,2,6,0,0,0,4,0,0,0.4695775237442856,-0.357561135,-1.131202322,232.92,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1.0991244646006548,0,0,0,0,-4.180087344,0,0,0,0,0,0,0,0,0,0,6.345272108843537,6.304244771982868,0,-4.427587066,0.6579629629629631,0,0,42.43386838390086,0,0,0,0,0,0,0.1215111791338818,0.885481393848839,7199.851802228283,0.1454939595530474,0.4091844369622147,-0.233819678,6,2,8,10,0,0,0,0,0.6666666666666666,0,0.4166666666666667,223
O=[N+]([O-])c1cn(/N=N/n2cc([N+](=O)[O-])nc2[N+](=O)[O-])c([N+](=O)[O-])n1,273.71106,0,18,0,0,0,0,2,14,0,18,2,6,0,0,0,4,0,0,0.4641346138860915,-0.389761862,-1.114292958,232.92,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1.0531903502141595,0,0,0,0,-4.038000966,0,0,0,0,0,0,0,0,0,0,6.290876795162509,6.1130930335097,0,-4.304919411,0.5152626606198036,0,0,42.51858210185411,0,0,0,0,0,0,0.2179400523865778,0.8124045788692646,5542.683733611861,0.3474966717598926,0.4091844369622147,-0.233819678,6,2,8,10,0,0,0,0,0.6666666666666666,0,0.4166666666666667,258
O=[N+]([O-])c1cn(/N=N/n2cc([N+](=O)[O-])nn2)nn1,284.00812,0,14,0,0,0,0,2,12,0,14,2,4,0,0,0,2,0,0,0.4124563329921823,-0.357700751,-0.764555636,172.41999999999996,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,4,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.795319979843789,0,0,0,0,-1.030516923,0,0,0,0,0,0,0,0,0,0,6.707358276643991,12.863278218694886,0,-1.529111273,1.4000925925925929,0,0,20.56345623051792,0,0,0,0,0,0,0.0699550377972199,0.930044962540488,4216.041063220653,3.542794270003785e-05,0.5509078173819285,-0.314804467,4,2,4,10,0,0,0,0,0.4444444444444444,0,0.5555555555555556,177
